Date,Close,Open,High,Low,DAXClose,SPClose,DFFR,EURINF,USAINF,GERLTINT,EURLTINT,USACPI,USAUNEMP
1/19/2016,1.0909,1.0892,1.0941,1.0861,9664.209961,1881.33,0.36,0.3,1.4,0.43,1.36,2.2,4.8
1/20/2016,1.0891,1.091,1.0977,1.0877,9391.639648,1859.33,0.37,0.3,1.4,0.43,1.36,2.2,4.8
1/21/2016,1.0874,1.0893,1.0922,1.0779,9574.160156,1868.99,0.37,0.3,1.4,0.43,1.36,2.2,4.8
1/22/2016,1.0797,1.0874,1.0879,1.079,9764.879883,1906.9,0.38,0.3,1.4,0.43,1.36,2.2,4.8
1/25/2016,1.0849,1.0799,1.0858,1.0788,9736.150391,1877.08,0.38,0.3,1.4,0.43,1.36,2.2,4.8
1/26/2016,1.0871,1.085,1.0875,1.0819,9822.75,1903.63,0.38,0.3,1.4,0.43,1.36,2.2,4.8
1/27/2016,1.0893,1.0871,1.0917,1.0851,9880.820313,1882.95,0.38,0.3,1.4,0.43,1.36,2.2,4.8
1/28/2016,1.0939,1.0891,1.0969,1.0869,9639.589844,1893.36,0.38,0.3,1.4,0.43,1.36,2.2,4.8
1/29/2016,1.0837,1.0938,1.0951,1.0812,9798.110352,1940.24,0.29,0.3,1.4,0.43,1.36,2.2,4.8
2/1/2016,1.0888,1.0833,1.0915,1.0814,9757.879883,1939.38,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/2/2016,1.0919,1.0892,1.0944,1.0886,9581.040039,1903.03,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/3/2016,1.1104,1.0917,1.1146,1.0903,9434.820313,1912.53,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/4/2016,1.1208,1.1104,1.124,1.107,9393.360352,1915.45,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/5/2016,1.1159,1.1209,1.1246,1.111,9286.230469,1880.05,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/8/2016,1.1198,1.1159,1.1218,1.1087,8979.360352,1853.44,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/9/2016,1.1293,1.1197,1.1339,1.1163,8879.400391,1852.21,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/10/2016,1.129,1.1292,1.1311,1.1159,9017.290039,1851.86,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/11/2016,1.1324,1.1292,1.1378,1.1274,8752.870117,1829.08,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/12/2016,1.126,1.1328,1.1335,1.1215,8967.509766,1864.78,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/15/2016,1.1155,1.1251,1.1253,1.1127,9206.839844,1880.18,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/16/2016,1.1144,1.1155,1.1196,1.1123,9135.110352,1895.58,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/17/2016,1.1128,1.1143,1.118,1.1104,9377.209961,1926.82,0.37,-0.1,1,0.17,1.23,2.3,4.9
2/18/2016,1.1107,1.113,1.1153,1.1072,9463.639648,1917.83,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/19/2016,1.1134,1.1107,1.114,1.1067,9388.049805,1917.78,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/22/2016,1.1029,1.1128,1.1137,1.1003,9573.589844,1945.5,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/23/2016,1.102,1.1031,1.1055,1.0991,9416.769531,1921.27,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/24/2016,1.1013,1.1019,1.1047,1.0957,9167.799805,1929.8,0.38,-0.1,1,0.17,1.23,2.3,4.9
2/25/2016,1.1023,1.1014,1.1052,1.0987,9331.480469,1951.7,0.37,-0.1,1,0.17,1.23,2.3,4.9
2/26/2016,1.0934,1.102,1.1071,1.0913,9513.299805,1948.05,0.37,-0.1,1,0.17,1.23,2.3,4.9
2/29/2016,1.0873,1.0932,1.0964,1.0858,9495.400391,1932.23,0.29,-0.1,1,0.17,1.23,2.3,4.9
3/1/2016,1.0867,1.0873,1.0896,1.0835,9717.160156,1978.35,0.36,0,0.9,0.17,1.13,2.2,5
3/2/2016,1.0868,1.0868,1.0881,1.0825,9776.620117,1986.45,0.37,0,0.9,0.17,1.13,2.2,5
3/3/2016,1.0957,1.0867,1.0974,1.0853,9751.919922,1993.4,0.37,0,0.9,0.17,1.13,2.2,5
3/4/2016,1.1004,1.0958,1.1045,1.0903,9824.169922,1999.99,0.36,0,0.9,0.17,1.13,2.2,5
3/7/2016,1.1014,1.1008,1.1027,1.094,9778.929688,2001.76,0.36,0,0.9,0.17,1.13,2.2,5
3/8/2016,1.1011,1.1014,1.1059,1.0992,9692.820313,1979.26,0.36,0,0.9,0.17,1.13,2.2,5
3/9/2016,1.0999,1.1012,1.1037,1.0946,9723.089844,1989.26,0.36,0,0.9,0.17,1.13,2.2,5
3/10/2016,1.1177,1.0998,1.1218,1.0821,9498.150391,1989.57,0.36,0,0.9,0.17,1.13,2.2,5
3/11/2016,1.1153,1.1177,1.1212,1.1081,9831.129883,2022.19,0.36,0,0.9,0.17,1.13,2.2,5
3/14/2016,1.1106,1.1151,1.1177,1.1076,9990.259766,2019.64,0.36,0,0.9,0.17,1.13,2.2,5
3/15/2016,1.1109,1.11,1.1125,1.1071,9933.849609,2015.93,0.37,0,0.9,0.17,1.13,2.2,5
3/16/2016,1.1225,1.111,1.1245,1.1058,9983.410156,2027.22,0.37,0,0.9,0.17,1.13,2.2,5
3/17/2016,1.1319,1.1224,1.1344,1.1205,9892.200195,2040.59,0.37,0,0.9,0.17,1.13,2.2,5
3/18/2016,1.127,1.1319,1.1339,1.1257,9950.799805,2049.58,0.37,0,0.9,0.17,1.13,2.2,5
3/21/2016,1.1241,1.127,1.1286,1.1235,9948.639648,2051.6,0.37,0,0.9,0.17,1.13,2.2,5
3/22/2016,1.1217,1.1245,1.1263,1.119,9990,2049.8,0.37,0,0.9,0.17,1.13,2.2,5
3/23/2016,1.1184,1.1218,1.1224,1.1158,10022.92969,2036.71,0.37,0,0.9,0.17,1.13,2.2,5
3/24/2016,1.1174,1.1179,1.1188,1.1143,9851.349609,2035.94,0.37,0,0.9,0.17,1.13,2.2,5
3/25/2016,1.1166,1.1176,1.1189,1.1153,9948.97998,2036.495,0.37,0,0.9,0.17,1.13,2.2,5
3/28/2016,1.1196,1.1164,1.1221,1.1154,9918.460205,2037.05,0.37,0,0.9,0.17,1.13,2.2,5
3/29/2016,1.1291,1.1198,1.1305,1.1168,9887.94043,2055.01,0.37,0,0.9,0.17,1.13,2.2,5
3/30/2016,1.1338,1.129,1.1366,1.1281,10046.61035,2063.95,0.37,0,0.9,0.17,1.13,2.2,5
3/31/2016,1.138,1.1338,1.1413,1.1309,9965.509766,2059.74,0.25,0,0.9,0.17,1.13,2.2,5
4/1/2016,1.1387,1.138,1.1439,1.1334,9794.639648,2072.78,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
4/4/2016,1.1392,1.1393,1.1414,1.1357,9822.080078,2066.13,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
4/5/2016,1.1384,1.1389,1.1406,1.1336,9563.360352,2045.17,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
4/6/2016,1.1399,1.1384,1.1434,1.1327,9624.509766,2066.66,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
4/7/2016,1.1377,1.1398,1.1455,1.1337,9530.620117,2041.91,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
4/8/2016,1.1401,1.1379,1.1421,1.135,9622.259766,2047.6,0.37,-0.3,1.1,0.13,1.13,2.1,5.1
